"LOCATION","Country","SUBJECT","Subject","GEO_COVERAGE","Geographical coverage","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2015_100","2015=100",110.0802505,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2015_100","2015=100",112.50734,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2015_100","2015=100",114.6995498,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2017-Q3","Q3-2017","IDX","Index","0","Units","2015_100","2015=100",114.4646702,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2017-Q4","Q4-2017","IDX","Index","0","Units","2015_100","2015=100",115.5607751,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",114.777843,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","IXOB","Index","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",113.9949109,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,0.391006843,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,-2.205177373,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,-2.718446602,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,-4.054054054,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,-2.629016553,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,-1.568627451,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,0,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,3.018108652,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,3.1,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,5.278884462,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,8.083832335,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,9.9609375,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,10.76624636,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,10.12298959,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,8.771929825,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,6.74955595,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,6.917688266,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,9.793814433,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,10.69609508,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,8.652246256,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,6.797706798,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,4.06885759,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,3.527607362,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,7.656967841,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,10.1993865,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,10.15037594,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,8.296296296,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,4.978662873,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,2.01809325,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,-0.614334471,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,-0.868725869,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,-0.681596884,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,-1.764705882,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,-0.798403194,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,0.60362173,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,0.4,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-0.199203187,,
"AUS","Australia","RPST01","RPPI - Total stock of newly-built and existing residential dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,2.195608782,,
